"","Level_Number","Report_Number","Table_Number","Line_Number","CO","DIST","SCHL","Line_Text","NoStud5","NoHFZ5","Perc5a","Perc5b","Perc5c","NoStud7","NoHFZ7","Perc7a","Perc7b","Perc7c","NoStud9","NoHFZ9","Perc9a","Perc9b","Perc9c","ChrtNum"
"5653",1,3,1,3,19,75713,6011068,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5654",1,3,1,4,19,75713,6011068,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5655",1,3,1,5,19,75713,6011068,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5656",1,3,1,6,19,75713,6011068,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5657",1,3,1,1,19,75309,135145,"Aerobic Capacity                   ",4,"**","**","**","**",6,"**","**","**","**",6,"**","**","**","**","1651"
"5658",1,3,1,2,19,75309,135145,"Body Composition                   ",4,"**","**","**","**",6,"**","**","**","**",6,"**","**","**","**","1651"
"5659",1,3,1,3,19,75309,135145,"Abdominal Strength                 ",4,"**","**","**","**",6,"**","**","**","**",6,"**","**","**","**","1651"
"5660",1,3,1,4,19,75309,135145,"Trunk Extension Strength           ",4,"**","**","**","**",6,"**","**","**","**",6,"**","**","**","**","1651"
"5661",1,3,1,5,19,75309,135145,"Upper Body Strength                ",4,"**","**","**","**",6,"**","**","**","**",6,"**","**","**","**","1651"
"5662",1,3,1,6,19,75309,135145,"Flexibility                        ",4,"**","**","**","**",6,"**","**","**","**",6,"**","**","**","**","1651"
"5663",1,3,1,1,19,75309,133231,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1694"
"5664",1,3,1,2,19,75309,133231,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1694"
"5665",1,3,1,3,19,75309,133231,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1694"
"5666",1,3,1,4,19,75309,133231,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1694"
"5667",1,3,1,5,19,75309,133231,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1694"
"5668",1,3,1,6,19,75309,133231,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1694"
"5669",1,3,1,1,19,75309,132654,"Aerobic Capacity                   ",3,"**","**","**","**",5,"**","**","**","**",7,"**","**","**","**","1751"
"5670",1,3,1,2,19,75309,132654,"Body Composition                   ",3,"**","**","**","**",5,"**","**","**","**",7,"**","**","**","**","1751"
"5671",1,3,1,3,19,75309,132654,"Abdominal Strength                 ",3,"**","**","**","**",5,"**","**","**","**",7,"**","**","**","**","1751"
"5672",1,3,1,4,19,75309,132654,"Trunk Extension Strength           ",3,"**","**","**","**",5,"**","**","**","**",7,"**","**","**","**","1751"
"5673",1,3,1,5,19,75309,132654,"Upper Body Strength                ",3,"**","**","**","**",5,"**","**","**","**",7,"**","**","**","**","1751"
"5674",1,3,1,6,19,75309,132654,"Flexibility                        ",3,"**","**","**","**",5,"**","**","**","**",7,"**","**","**","**","1751"
"5675",1,3,1,1,19,75309,132191,"Aerobic Capacity                   ",12,"3","25","75","0",NA,"0","0","0","0",NA,"0","0","0","0","1734"
"5676",1,3,1,2,19,75309,132191,"Body Composition                   ",12,"12","100","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1734"
"5677",1,3,1,3,19,75309,132191,"Abdominal Strength                 ",12,"11","91.7","8.3","0",NA,"0","0","0","0",NA,"0","0","0","0","1734"
"5678",1,3,1,4,19,75309,132191,"Trunk Extension Strength           ",12,"11","91.7","8.3","0",NA,"0","0","0","0",NA,"0","0","0","0","1734"
"5679",1,3,1,5,19,75309,132191,"Upper Body Strength                ",12,"10","83.3","16.7","0",NA,"0","0","0","0",NA,"0","0","0","0","1734"
"5680",1,3,1,6,19,75309,132191,"Flexibility                        ",12,"10","83.3","16.7","0",NA,"0","0","0","0",NA,"0","0","0","0","1734"
"5681",1,3,1,1,19,75309,131987,"Aerobic Capacity                   ",14,"9","64.3","35.7","0",12,"6","50","41.7","8.3",5,"**","**","**","**","1699"
"5682",1,3,1,2,19,75309,131987,"Body Composition                   ",14,"11","78.6","7.1","14.3",12,"11","91.7","8.3","0",5,"**","**","**","**","1699"
"5683",1,3,1,3,19,75309,131987,"Abdominal Strength                 ",14,"8","57.1","42.9","0",12,"10","83.3","16.7","0",5,"**","**","**","**","1699"
"5684",1,3,1,4,19,75309,131987,"Trunk Extension Strength           ",14,"9","64.3","35.7","0",12,"9","75","25","0",5,"**","**","**","**","1699"
"5685",1,3,1,5,19,75309,131987,"Upper Body Strength                ",14,"10","71.4","28.6","0",12,"10","83.3","16.7","0",5,"**","**","**","**","1699"
"5686",1,3,1,6,19,75309,131987,"Flexibility                        ",14,"11","78.6","21.4","0",12,"8","66.7","33.3","0",5,"**","**","**","**","1699"
"5687",1,3,1,1,19,75309,131540,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1697"
"5688",1,3,1,2,19,75309,131540,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1697"
"5689",1,3,1,3,19,75309,131540,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1697"
"5690",1,3,1,4,19,75309,131540,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1697"
"5691",1,3,1,5,19,75309,131540,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1697"
"5692",1,3,1,6,19,75309,131540,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1697"
"5693",1,3,1,1,19,75309,130955,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1677"
"5694",1,3,1,2,19,75309,130955,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1677"
"5695",1,3,1,3,19,75309,130955,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1677"
"5696",1,3,1,4,19,75309,130955,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1677"
"5697",1,3,1,5,19,75309,130955,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1677"
"5698",1,3,1,6,19,75309,130955,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1677"
"5699",1,3,1,1,19,75309,129841,"Aerobic Capacity                   ",3,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","1596"
"5700",1,3,1,2,19,75309,129841,"Body Composition                   ",3,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","1596"
"5701",1,3,1,3,19,75309,129841,"Abdominal Strength                 ",3,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","1596"
"5702",1,3,1,4,19,75309,129841,"Trunk Extension Strength           ",3,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","1596"
"5703",1,3,1,5,19,75309,129841,"Upper Body Strength                ",3,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","1596"
"5704",1,3,1,6,19,75309,129841,"Flexibility                        ",3,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","1596"
"5705",1,3,1,1,19,75309,129742,"Aerobic Capacity                   ",14,"8","57.1","35.7","7.2",17,"7","41.2","58.8","0",13,"3","23.1","76.9","0","1668"
"5706",1,3,1,2,19,75309,129742,"Body Composition                   ",14,"11","78.6","14.3","7.1",17,"9","52.9","23.5","23.6",13,"8","61.5","15.4","23.1","1668"
"5707",1,3,1,3,19,75309,129742,"Abdominal Strength                 ",14,"12","85.7","14.3","0",17,"14","82.4","17.6","0",13,"12","92.3","7.7","0","1668"
"5708",1,3,1,4,19,75309,129742,"Trunk Extension Strength           ",14,"11","78.6","21.4","0",17,"15","88.2","11.8","0",13,"13","100","0","0","1668"
"5709",1,3,1,5,19,75309,129742,"Upper Body Strength                ",14,"11","78.6","21.4","0",17,"10","58.8","41.2","0",13,"10","76.9","23.1","0","1668"
"5710",1,3,1,6,19,75309,129742,"Flexibility                        ",14,"4","28.6","71.4","0",17,"6","35.3","64.7","0",13,"1","7.7","92.3","0","1668"
"5711",1,3,1,1,19,75309,129411,"Aerobic Capacity                   ",5,"**","**","**","**",4,"**","**","**","**",3,"**","**","**","**","1636"
"5712",1,3,1,2,19,75309,129411,"Body Composition                   ",5,"**","**","**","**",4,"**","**","**","**",3,"**","**","**","**","1636"
"5713",1,3,1,3,19,75309,129411,"Abdominal Strength                 ",5,"**","**","**","**",4,"**","**","**","**",3,"**","**","**","**","1636"
"5714",1,3,1,4,19,75309,129411,"Trunk Extension Strength           ",5,"**","**","**","**",4,"**","**","**","**",3,"**","**","**","**","1636"
"5715",1,3,1,5,19,75309,129411,"Upper Body Strength                ",5,"**","**","**","**",4,"**","**","**","**",3,"**","**","**","**","1636"
"5716",1,3,1,6,19,75309,129411,"Flexibility                        ",5,"**","**","**","**",4,"**","**","**","**",3,"**","**","**","**","1636"
"5717",1,3,1,1,19,75309,127100,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",79,"23","29.1","24.1","46.8","1458"
"5718",1,3,1,2,19,75309,127100,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",79,"40","50.6","17.7","31.7","1458"
"5719",1,3,1,3,19,75309,127100,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",79,"44","55.7","44.3","0","1458"
"5720",1,3,1,4,19,75309,127100,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",79,"74","93.7","6.3","0","1458"
"5721",1,3,1,5,19,75309,127100,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",79,"34","43","57","0","1458"
"5722",1,3,1,6,19,75309,127100,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",79,"66","83.5","16.5","0","1458"
"5723",1,3,1,1,19,73445,6014393,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5724",1,3,1,2,19,73445,6014393,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5725",1,3,1,3,19,73445,6014393,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5726",1,3,1,4,19,73445,6014393,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5727",1,3,1,5,19,73445,6014393,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5728",1,3,1,6,19,73445,6014393,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5729",1,3,1,1,19,75291,6022487,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5730",1,3,1,2,19,75291,6022487,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5731",1,3,1,3,19,75291,6022487,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5732",1,3,1,4,19,75291,6022487,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5733",1,3,1,5,19,75291,6022487,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5734",1,3,1,6,19,75291,6022487,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5735",1,3,1,1,19,73445,6014385,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5736",1,3,1,2,19,73445,6014385,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5737",1,3,1,3,19,73445,6014385,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5738",1,3,1,4,19,73445,6014385,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5739",1,3,1,5,19,73445,6014385,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5740",1,3,1,6,19,73445,6014385,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5741",1,3,1,1,19,73445,6014377,"Aerobic Capacity                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"5742",1,3,1,2,19,73445,6014377,"Body Composition                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"5743",1,3,1,3,19,73445,6014377,"Abdominal Strength                 ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"5744",1,3,1,4,19,73445,6014377,"Trunk Extension Strength           ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"5745",1,3,1,5,19,73445,6014377,"Upper Body Strength                ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"5746",1,3,1,6,19,73445,6014377,"Flexibility                        ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"5747",1,3,1,1,19,73445,6014369,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5748",1,3,1,2,19,73445,6014369,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5749",1,3,1,3,19,73445,6014369,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5750",1,3,1,4,19,73445,6014369,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5751",1,3,1,5,19,73445,6014369,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5752",1,3,1,6,19,73445,6014369,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5753",1,3,1,1,19,73445,6014351,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5754",1,3,1,2,19,73445,6014351,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5755",1,3,1,3,19,73445,6014351,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5756",1,3,1,4,19,73445,6014351,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5757",1,3,1,5,19,73445,6014351,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5758",1,3,1,6,19,73445,6014351,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5759",1,3,1,1,19,73445,6014336,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5760",1,3,1,2,19,73445,6014336,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5761",1,3,1,3,19,73445,6014336,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5762",1,3,1,4,19,73445,6014336,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5763",1,3,1,5,19,73445,6014336,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5764",1,3,1,6,19,73445,6014336,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5765",1,3,1,1,36,67876,6036883,"Aerobic Capacity                   ",8,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5766",1,3,1,2,36,67876,6036883,"Body Composition                   ",8,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5767",1,3,1,3,36,67876,6036883,"Abdominal Strength                 ",8,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5768",1,3,1,4,36,67876,6036883,"Trunk Extension Strength           ",8,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5769",1,3,1,5,36,67876,6036883,"Upper Body Strength                ",8,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5770",1,3,1,6,36,67876,6036883,"Flexibility                        ",8,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5771",1,3,1,1,36,67876,6036867,"Aerobic Capacity                   ",14,"6","42.9","50","7.1",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5772",1,3,1,2,36,67876,6036867,"Body Composition                   ",14,"8","57.1","28.6","14.3",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5773",1,3,1,3,36,67876,6036867,"Abdominal Strength                 ",14,"10","71.4","28.6","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5774",1,3,1,4,36,67876,6036867,"Trunk Extension Strength           ",14,"14","100","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5775",1,3,1,5,36,67876,6036867,"Upper Body Strength                ",14,"9","64.3","35.7","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5776",1,3,1,6,36,67876,6036867,"Flexibility                        ",14,"11","78.6","21.4","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5777",1,3,1,1,36,67876,6036859,"Aerobic Capacity                   ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5778",1,3,1,2,36,67876,6036859,"Body Composition                   ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5779",1,3,1,3,36,67876,6036859,"Abdominal Strength                 ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5780",1,3,1,4,36,67876,6036859,"Trunk Extension Strength           ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5781",1,3,1,5,36,67876,6036859,"Upper Body Strength                ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5782",1,3,1,6,36,67876,6036859,"Flexibility                        ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5783",1,3,1,1,36,67876,6036842,"Aerobic Capacity                   ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5784",1,3,1,2,36,67876,6036842,"Body Composition                   ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5785",1,3,1,3,36,67876,6036842,"Abdominal Strength                 ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5786",1,3,1,4,36,67876,6036842,"Trunk Extension Strength           ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5787",1,3,1,5,36,67876,6036842,"Upper Body Strength                ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5788",1,3,1,6,36,67876,6036842,"Flexibility                        ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5789",1,3,1,1,36,67876,6036834,"Aerobic Capacity                   ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5790",1,3,1,2,36,67876,6036834,"Body Composition                   ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5791",1,3,1,3,36,67876,6036834,"Abdominal Strength                 ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5792",1,3,1,4,36,67876,6036834,"Trunk Extension Strength           ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"5793",1,3,1,5,36,67876,6036834,"Upper Body Strength                ",9,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
